Block,Box,MenEx,DGRP,Weight,No. Flies,MenRep1,MenRep2,MenRep3,Average
43,3,3,375,3.62,4,13.201,12.375,,12.788
43,3,3,375,3.64,4,12.724,11.799,,12.2615
43,3,3,375,3.78,4,14.125,12.85,,13.4875
43,3,3,379,3.55,4,15.633,14.846,,15.2395
43,3,3,379,3.57,4,15.234,13.632,,14.433
43,3,3,379,3.58,4,14.287,15.455,,14.871
43,3,3,379,3.59,4,16.335,16.462,,16.3985
43,3,3,379,3.6,4,15.847,14.429,,15.138
43,3,3,379,3.63,4,16.01,15.227,,15.6185
43,3,3,380,3.26,,18.022,17.376,,17.699
43,3,3,380,3.29,4,16.402,15.569,,15.9855
43,3,3,399,3.1,4,12.994,12.552,,12.773
43,3,3,399,3.53,4,14.556,14.39,,14.473
43,3,3,427,2.56,3,18.528,18.077,,18.3025
43,3,3,437,2.03,2,14.46,12.959,,13.7095
43,3,3,437,3.4,4,13.204,13.073,,13.1385
43,3,3,437,3.46,4,14.108,12.836,,13.472
43,3,3,486,3.49,4,18.413,16.792,,17.6025
43,3,3,486,3.55,4,14.855,14.481,,14.668
43,3,3,705,2.52,3,16.624,16.249,,16.4365
43,3,3,705,3.28,4,16.909,16.532,,16.7205
43,3,3,712,2.43,3,21.266,19.04,,20.153
43,3,76,712,3.25,4,13.065,12.319,,12.692
43,3,76,712,3.28,4,13.748,13.512,,13.63
43,3,86,712,3.32,4,14.481,13.769,,14.125
43,3,86,712,3.47,4,14.41,14.051,,14.2305
43,3,76,714,3.25,4,11.761,10.37,,11.0655
43,3,76,714,3.28,4,12.361,11.396,,11.8785
43,3,76,714,3.31,4,11.896,10.719,,11.3075
43,3,86,714,2.48,3,12.977,12.768,,12.8725
43,3,86,714,2.6,3,15.251,13.837,,14.544
43,3,86,714,2.67,3,12.638,12.462,,12.55
43,3,86,714,3.31,4,13.284,12.233,,12.7585
43,3,86,714,3.38,4,13.235,13.25,,13.2425
43,3,3,730,1.87,2,21.026,19.406,,20.216
43,3,86,730,1.88,2,19.168,18.426,,18.797
43,3,3,732,2.44,4,11.865,10.338,,11.1015
43,3,3,732,2.47,3,15.131,14.402,,14.7665
43,3,3,732,3.36,4,16.327,14.429,,15.378
43,3,3,732,3.4,4,15.572,15.305,,15.4385
43,3,76,732,2.48,4,9.457,8.415,,8.936
43,3,76,732,3.06,4,11.573,11.216,,11.3945
43,3,76,732,3.08,4,8.846,7.9,,8.373
43,3,76,732,3.13,4,12.646,11.315,,11.9805
43,3,76,732,3.18,4,7.227,7.058,,7.1425
43,3,3,765,3.21,4,15.742,15.459,,15.6005
43,3,3,765,3.62,4,13.367,11.697,,12.532
43,3,76,765,3.4,4,11.583,9.216,,10.3995
43,3,76,765,3.51,4,11.504,11.358,,11.431
43,3,76,765,3.53,4,11.366,10.01,,10.688
43,3,76,765,3.55,4,11.644,10.518,,11.081
43,3,76,765,3.65,4,10.823,9.708,,10.2655
43,3,86,765,3.6,4,10.31,10.115,,10.2125
43,3,86,765,3.75,4,8.875,9.251,,9.063
44,4,76,313,3.29,4,9.735,10.649,,10.192
44,4,86,313,2.51,3,8.583,9.908,,9.2455
44,4,86,313,3.31,4,10.273,11.019,,10.646
44,4,76,315,3.05,4,8.287,9.63,,8.9585
44,4,76,315,3.62,4,10.164,10.894,,10.529
44,4,76,315,3.81,4,13.498,14.805,,14.1515
44,4,86,335,3.2,4,10.88,10.998,,10.939
44,4,86,335,3.24,4,10.017,12.098,,11.0575
44,4,86,335,3.42,4,11.545,13.406,,12.4755
44,4,86,357,3.44,4,8.853,8.495,,8.674
44,4,76,358,3.54,4,8.647,10.131,,9.389
44,4,86,358,3.46,4,8.303,9.102,,8.7025
44,4,3,360,3.27,4,18.95,19.066,,19.008
44,4,3,360,3.37,4,15.419,15.904,,15.6615
44,4,3,360,3.46,4,16.514,18.153,,17.3335
44,4,3,360,3.47,4,16.881,19.478,,18.1795
44,4,86,360,3.4,4,14.354,15.668,,15.011
44,4,3,362,3.31,4,13.899,14.867,,14.383
44,4,3,362,3.44,4,12.941,14.937,,13.939
44,4,3,362,3.58,4,13.481,14.905,,14.193
44,4,3,362,3.78,4,16.48,17.525,,17.0025
44,4,76,362,3.48,4,14.154,15.243,,14.6985
44,4,76,362,3.58,4,13.763,14.442,,14.1025
44,4,86,362,3.61,4,12.946,13.875,,13.4105
44,4,86,362,3.81,4,11.191,10.903,,11.047
44,4,3,365,3.38,4,16.431,17.627,,17.029
44,4,3,365,3.39,4,14.074,14.512,,14.293
44,4,3,365,3.42,4,14.635,15.926,,15.2805
44,4,3,365,3.49,4,13.797,13.892,,13.8445
44,4,3,365,3.5,4,14.297,16.336,,15.3165
44,4,86,365,3.49,4,13.123,13.918,,13.5205
44,4,3,375,3.38,4,10.268,11.285,,10.7765
44,4,3,375,3.62,4,11.01,11.347,,11.1785
44,4,3,375,3.63,4,11.106,12.9,,12.003
44,4,3,375,3.68,4,12.526,12.385,,12.4555
44,4,3,375,3.75,4,11.358,12.82,,12.089
44,4,3,379,3.6,4,15.632,16.519,,16.0755
44,4,3,379,3.61,4,12.691,14.185,,13.438
44,4,3,379,3.64,4,15.013,15.258,,15.1355
44,4,3,379,3.66,4,15.419,15.704,,15.5615
44,4,76,379,3.24,4,9.171,10.288,,9.7295
44,4,76,379,3.72,4,10.905,NA,,10.905
44,4,86,379,3.47,4,8.628,9.068,,8.848
44,4,86,379,3.74,4,12.055,12.445,,12.25
44,4,3,380,2.67,3,16.753,19.338,,18.0455
44,4,3,380,2.19,3,16.236,18.38,,17.308
44,4,76,380,3.32,4,13.799,15.43,,14.6145
44,4,76,380,3.41,4,11.343,13.214,,12.2785
44,4,76,380,3.53,4,12.518,12.991,,12.7545
44,4,86,380,3.4,4,7.602,11.523,,9.5625
44,4,86,380,3.33,4,10.823,11.294,,11.0585
44,4,86,380,3.38,4,9.467,10.218,,9.8425
44,4,3,399,2.29,3,12.829,14.815,,13.822
44,4,3,399,3.47,4,15.717,15.481,,15.599
44,4,3,399,3.64,4,14.207,15.226,,14.7165
44,4,76,399,3.21,4,7.319,7.891,,7.605
44,4,76,399,3.35,4,8.968,8.792,,8.88
44,4,86,399,3.31,4,7.929,7.847,,7.888
44,4,86,399,3.34,4,8.029,8.232,,8.1305
44,4,86,399,3.46,4,8.162,7.358,,7.76
44,4,86,399,3.49,4,7.695,8.707,,8.201
44,4,3,427,2.55,3,17.933,19.722,,18.8275
44,4,76,427,3.31,4,9.452,10.198,,9.825
44,4,76,427,3.32,4,11.69,13.504,,12.597
44,4,76,427,3.43,4,11.08,13.129,,12.1045
44,4,76,427,3.51,4,12.81,14.795,,13.8025
44,4,86,427,3.4,4,12.096,12.369,,12.2325
44,4,86,427,3.41,4,11.68,12.89,,12.285
44,4,86,427,3.41,4,10.931,12.388,,11.6595
44,4,3,437,1.67,2,14.254,13.936,,14.095
44,4,3,437,3.25,4,14.167,14.866,,14.5165
44,4,3,437,3.41,4,13.898,14.709,,14.3035
44,4,3,437,3.57,4,13.16,14.025,,13.5925
44,4,76,437,3.28,4,10.024,11.248,,10.636
44,4,76,437,3.32,4,10.979,12.67,,11.8245
44,4,86,437,3.37,4,9.502,10.423,,9.9625
44,4,3,486,3.09,4,16.571,19.172,,17.8715
44,4,3,486,3.55,4,14.832,15.246,,15.039
44,4,3,486,3.56,4,15.808,16.124,,15.966
44,4,3,486,3.72,4,19.849,20.48,,20.1645
44,4,76,486,3.35,4,13.518,14.237,,13.8775
44,4,76,486,3.42,4,15.97,17.788,,16.879
44,4,86,486,3.53,4,12.138,13.54,,12.839
44,4,86,486,3.54,4,11.998,12.997,,12.4975
44,4,76,765,3.38,4,9.189,10.117,,9.653
45,5,76,313,3.36,4,9.321,9.62,,9.4705
45,5,76,357,3.5,4,6.537,5.703,,6.12
45,5,76,357,3.68,4,7.583,6.522,,7.0525
45,5,76,358,3.69,4,10.345,9.563,,9.954
45,5,76,360,3.34,4,11.808,11.821,,11.8145
45,5,76,360,3.42,4,13.054,12.687,,12.8705
45,5,76,360,3.44,4,13.228,13.903,,13.5655
45,5,86,360,3.25,4,10.347,10.654,,10.5005
45,5,86,360,3.59,4,12.458,13.015,,12.7365
45,5,86,360,3.6,4,13.868,12.615,,13.2415
45,5,76,362,3.75,4,14.739,14.466,,14.6025
45,5,86,362,3.48,4,12.153,11.729,,11.941
45,5,86,362,3.64,4,10.149,10.781,,10.465
45,5,86,362,3.69,4,9.155,10.5,,9.8275
45,5,86,362,3.79,4,12.899,11.745,,12.322
45,5,76,365,3.45,4,10.415,11.152,,10.7835
45,5,76,365,3.52,4,11.747,10.671,,11.209
45,5,76,365,3.81,4,5.668,11.789,,8.7285
45,5,86,365,3.6,4,12.014,10.127,,11.0705
45,5,76,375,3.48,4,10.471,10.95,,10.7105
45,5,76,375,3.71,4,10.051,11.082,,10.5665
45,5,76,375,3.8,4,10.269,9.374,,9.8215
45,5,86,375,3.41,4,7.288,7.738,,7.513
45,5,86,375,3.45,4,6.603,6.534,,6.5685
45,5,86,375,3.56,4,8.526,7.796,,8.161
45,5,86,375,3.59,4,8.859,8.633,,8.746
45,5,76,379,3.65,4,8.958,10.159,,9.5585
45,5,86,379,3.62,4,9.339,9.86,,9.5995
45,5,76,380,3.21,4,13.477,13.362,,13.4195
45,5,86,380,3.19,4,11.562,11.969,,11.7655
45,5,86,380,3.22,4,11.106,11.423,,11.2645
45,5,86,380,3.47,4,10.425,10.567,,10.496
45,5,76,399,3.13,4,7.08,7.342,,7.211
45,5,76,399,3.45,4,5.579,6.354,,5.9665
45,5,76,399,3.59,4,9.055,10.479,,9.767
45,5,76,427,3.26,4,11.84,10.872,,11.356
45,5,76,427,3.55,4,10.235,10.567,,10.401
45,5,86,427,3.43,4,12.022,11.324,,11.673
45,5,86,427,3.61,4,12.267,12.569,,12.418
45,5,76,437,3.32,4,10.25,10.033,,10.1415
45,5,76,437,3.36,4,12.311,12.368,,12.3395
45,5,86,437,3.43,4,10.002,10.003,,10.0025
45,5,86,437,3.74,4,10.03,10.974,,10.502
45,5,76,486,3.32,4,14.943,15.694,,15.3185
45,5,76,486,3.33,4,13.956,14.519,,14.2375
45,5,76,486,3.63,4,16.614,17.455,,17.0345
45,5,86,486,3.24,4,13.276,12.61,,12.943
45,5,86,486,3.32,4,10.953,11.094,,11.0235
45,5,86,486,3.59,4,13.787,13.605,,13.696
45,5,3,517,2.44,3,13.932,14.352,,14.142
45,5,3,517,3.25,4,14.452,14.481,,14.4665
45,5,3,517,3.42,4,14.617,15.808,,15.2125
45,5,3,639,3.5,4,14.211,13.031,,13.621
45,5,3,707,2.66,3,18.114,16.205,,17.1595
45,5,76,712,2.59,3,15.747,16.022,,15.8845
45,5,76,712,3.42,4,14.928,13.82,,14.374
45,5,76,712,3.42,4,14.05,14.38,,14.215
45,5,86,712,3.28,4,13.083,14.239,,13.661
45,5,86,712,3.38,4,16.251,16.211,,16.231
45,5,76,714,3.23,4,9.845,9.573,,9.709
45,5,76,714,3.28,4,10.5,10.47,,10.485
45,5,76,714,3.29,4,9.68,10.339,,10.0095
45,5,76,714,3.51,4,11.513,10.831,,11.172
45,5,86,714,2.6,3,NA,12.074,,12.074
45,5,86,714,3.37,4,10.756,10.407,,10.5815
45,5,86,714,3.39,4,12.442,12.932,,12.687
45,5,86,714,3.4,4,12.338,12.118,,12.228
45,5,86,730,2.75,3,16.303,16.974,,16.6385
45,5,76,732,3.01,4,7.211,7.521,,7.366
45,5,76,732,3.04,4,6.746,6.715,,6.7305
45,5,76,732,3.22,4,11.045,10.885,,10.965
45,5,86,732,2.46,3,9.714,9.833,,9.7735
45,5,76,765,3.46,4,8.728,9.558,,9.143
45,5,76,765,3.68,4,10.53,10.994,,10.762
45,5,3,774,2.29,3,10.529,8.236,,9.3825
45,5,3,774,2.54,3,NA,11.855,,11.855
45,5,3,774,3.23,4,12.5,14.07,,13.285
45,5,3,774,3.26,4,11.305,10.787,,11.046
45,5,3,774,3.45,4,13.139,13.075,,13.107
45,5,3,799,2.44,3,13.203,14.431,,13.817
45,5,3,799,2.54,3,13.575,14.748,,14.1615
45,5,3,799,3.53,4,15.712,16.964,,16.338
45,5,3,799,3.58,4,16.479,16.712,,16.5955
45,5,3,820,2.72,3,12.947,13.276,,13.1115
45,5,3,820,2.82,4,10.471,12.608,,11.5395
45,5,3,852,3.51,4,13.3,14.038,,13.669
46,6,3,208,2.59,3,17.555,16.416,,16.9855
46,6,3,208,2.66,3,18.615,17.622,,18.1185
46,6,3,208,3.39,4,16.143,16.161,,16.152
46,6,76,208,3.41,4,13.707,15.392,,14.5495
46,6,76,208,3.52,4,14.696,15.226,,14.961
46,6,76,208,3.6,4,14.995,15.523,,15.259
46,6,86,208,3.58,4,12.807,13.17,,12.9885
46,6,3,301,3.16,4,16.539,16.562,,16.5505
46,6,76,301,3.55,4,12.163,13.14,,12.6515
46,6,86,301,3.45,4,11.937,12.435,,12.186
46,6,86,301,3.7,4,13.911,14.104,,14.0075
46,6,86,301,3.75,4,13.866,13.681,,13.7735
46,6,3,303,2.56,3,15.775,14.248,,15.0115
46,6,3,303,2.69,3,14.261,14.414,,14.3375
46,6,76,303,3.11,4,6.225,6.856,,6.5405
46,6,76,303,3.18,4,7.806,8.538,,8.172
46,6,76,303,3.25,4,7.821,8.851,,8.336
46,6,76,303,3.54,4,10.243,9.928,,10.0855
46,6,86,303,3.44,4,10.686,11.686,,11.186
46,6,86,303,3.51,4,11.654,11.085,,11.3695
46,6,86,303,3.55,4,11.189,10.203,,10.696
46,6,3,304,2.55,3,12.472,11.397,,11.9345
46,6,3,304,3.23,4,11.246,11.138,,11.192
46,6,76,304,3.25,4,7.314,7.98,,7.647
46,6,76,304,3.34,4,7.197,6.862,,7.0295
46,6,86,304,3.69,4,10.457,11.43,,10.9435
46,6,3,307,3.72,4,14.539,14.339,,14.439
46,6,3,307,3.75,4,19.396,18.908,,19.152
46,6,76,307,3.72,4,12.323,11.772,,12.0475
46,6,86,307,3.68,4,12.031,12.027,,12.029
46,6,3,313,2.47,3,12.827,12.217,,12.522
46,6,3,313,2.47,3,15.1,15.522,,15.311
46,6,3,313,2.5,3,14.067,12.73,,13.3985
46,6,3,315,2.56,3,14.5,14.103,,14.3015
46,6,3,315,3.52,4,12.815,13.104,,12.9595
46,6,3,335,3.25,4,20.918,19.627,,20.2725
46,6,3,335,3.36,4,16.785,15.507,,16.146
46,6,3,357,2.77,3,16.046,15.029,,15.5375
46,6,3,357,2.83,3,15.496,14.402,,14.949
46,6,3,357,3.66,4,15.916,16.763,,16.3395
46,6,3,358,3.17,4,13.885,13.105,,13.495
46,6,76,380,3.45,4,15.894,13.74,,14.817
46,6,76,399,3.24,4,6.906,6.824,,6.865
46,6,76,399,3.6,4,9.423,8.496,,8.9595
46,6,86,399,3.21,4,6.89,6.641,,6.7655
46,6,86,399,3.39,4,7.408,7.358,,7.383
46,6,76,427,3.41,4,12.83,11.804,,12.317
46,6,86,427,2.56,3,12.764,11.642,,12.203
46,6,86,427,3.5,4,11.635,12.054,,11.8445
46,6,76,437,3.39,4,11.924,12.291,,12.1075
46,6,76,437,3.54,4,12.43,12.134,,12.282
46,6,76,437,3.6,4,12.153,12.276,,12.2145
46,6,86,437,3.17,4,10.022,9.45,,9.736
46,6,86,437,3.33,4,11.52,11.1,,11.31
46,6,86,437,3.48,4,10.075,9.238,,9.6565
46,6,76,486,3.39,4,14.576,14.032,,14.304
46,6,76,486,3.48,4,15.965,16.249,,16.107
46,6,86,486,3.28,4,13.177,13.537,,13.357
46,6,86,486,3.46,4,11.431,12.217,,11.824
46,6,86,486,3.5,4,12.17,10.907,,11.5385
46,6,76,517,3.57,4,9.042,8.885,,8.9635
46,6,76,517,3.62,4,9.334,9.723,,9.5285
46,6,76,517,3.65,4,8.882,9.464,,9.173
46,6,76,517,3.67,4,7.974,8.645,,8.3095
46,6,76,517,3.78,4,12.869,13.397,,13.133
46,6,76,517,3.78,4,10.601,10.435,,10.518
46,6,86,517,3.32,4,8.714,8.829,,8.7715
46,6,86,517,3.5,4,8.519,8.982,,8.7505
46,6,76,639,2.74,3,15.95,14.237,,15.0935
46,6,76,639,3.39,4,12.28,13.882,,13.081
46,6,76,639,3.63,4,13.598,14.358,,13.978
46,6,76,639,3.67,4,11.354,10.957,,11.1555
46,6,86,639,3.42,4,13.707,14.673,,14.19
46,6,86,639,3.45,4,15.598,15.326,,15.462
46,6,86,639,3.53,4,16.1,16.377,,16.2385
46,6,86,639,3.53,4,15.782,15.181,,15.4815
46,6,76,705,3.2,4,13.235,13.003,,13.119
46,6,76,705,3.29,4,18.939,19.206,,19.0725
46,6,76,705,3.36,4,14.632,14.845,,14.7385
46,6,76,705,3.55,4,18.715,19.05,,18.8825
46,6,76,707,3.38,4,15.145,15.526,,15.3355
46,6,76,707,3.4,4,14.944,15.412,,15.178
46,6,86,707,3.36,4,13.457,13.623,,13.54
46,6,86,707,3.51,4,14.655,15.555,,15.105
46,6,86,707,3.55,4,13.108,12.769,,12.9385
47,7,3,301,2.6,4,13.592,15.639,,14.6155
47,7,3,303,2.76,4,12.926,12.387,,12.6565
47,7,3,304,2.57,3,11.603,11.645,,11.624
47,7,3,307,3.73,4,14.416,15.362,,14.889
47,7,86,313,3.26,4,10.071,10.158,,10.1145
47,7,3,315,3.47,4,12.769,12.508,,12.6385
47,7,76,315,3.47,4,10.835,10.888,,10.8615
47,7,3,335,3.13,4,14.494,15.339,,14.9165
47,7,3,357,2.73,3,13.71,13.969,,13.8395
47,7,76,357,3.57,4,6.783,7.038,,6.9105
47,7,76,360,3.35,4,12.768,12.8,,12.784
47,7,76,360,3.57,4,14.791,15.236,,15.0135
47,7,76,360,3.64,4,15.808,15.565,,15.6865
47,7,86,360,3.33,4,12.822,13.93,,13.376
47,7,86,360,3.37,4,11.503,10.746,,11.1245
47,7,76,362,3.57,4,12.385,13.706,,13.0455
47,7,76,362,3.59,4,13.033,11.584,,12.3085
47,7,86,362,3.56,4,12.319,12.28,,12.2995
47,7,76,365,3.15,4,9.803,9.893,,9.848
47,7,76,365,3.31,4,12.645,12.306,,12.4755
47,7,76,365,3.36,4,12.118,11.687,,11.9025
47,7,76,365,3.38,4,10.184,9.242,,9.713
47,7,86,365,3.29,4,9.611,8.575,,9.093
47,7,86,365,3.55,4,13.333,13.577,,13.455
47,7,76,375,3.46,4,8.122,8.173,,8.1475
47,7,76,375,3.56,4,8.781,8.218,,8.4995
47,7,76,375,3.62,4,11.685,10.389,,11.037
47,7,86,375,3.46,4,8.106,,,8.106
47,7,86,375,3.65,4,8.817,8.736,,8.7765
47,7,76,379,3.55,4,10.43,10.35,,10.39
47,7,86,379,3.24,4,7.656,8.254,,7.955
47,7,76,380,3.17,4,11.143,11.36,,11.2515
47,7,76,380,3.42,4,11.036,11.139,,11.0875
47,7,86,380,3.32,4,11.294,10.852,,11.073
47,7,86,380,3.28,4,11.583,11.498,,11.5405
47,7,76,399,3.29,4,5.795,6.016,,5.9055
47,7,76,399,3.61,4,7.916,7.99,,7.953
47,7,86,399,3.18,4,7.503,7.633,,7.568
47,7,86,399,3.38,4,7.717,7.167,,7.442
47,7,86,399,3.46,4,7.414,7.208,,7.311
47,7,76,427,3.41,4,12.314,12.158,,12.236
47,7,76,427,3.46,4,10.25,10.425,,10.3375
47,7,86,427,3.38,4,10.193,10.514,,10.3535
47,7,86,427,3.57,4,12.094,12.752,,12.423
47,7,86,427,3.62,4,12.207,11.935,,12.071
47,7,76,437,3.3,4,10.926,10.743,,10.8345
47,7,76,437,3.35,4,11.277,9.918,,10.5975
47,7,76,437,3.55,4,11.561,10.488,,11.0245
47,7,86,437,3.37,4,10.344,9.577,,9.9605
47,7,86,437,3.45,4,9.77,9.778,,9.774
47,7,86,437,3.48,4,10.548,10.824,,10.686
47,7,76,486,3.26,4,13.568,13.276,,13.422
47,7,76,486,3.44,4,15.026,14.313,,14.6695
47,7,76,774,3.24,4,9.439,9.958,,9.6985
47,7,76,774,3.29,4,7.868,8.516,,8.192
47,7,76,774,3.38,4,10.32,10.834,,10.577
47,7,86,774,3.25,4,6.857,6.662,,6.7595
47,7,3,799,3.4,4,15.132,16.555,,15.8435
47,7,76,799,3.38,4,11.931,11.949,,11.94
47,7,76,799,3.39,4,14.81,15.248,,15.029
47,7,86,799,3.21,4,11.684,11.652,,11.668
47,7,86,799,3.3,4,10.179,9.774,,9.9765
47,7,76,820,3.09,4,8.861,9.967,,9.414
47,7,76,820,3.16,4,7.158,7.13,,7.144
47,7,76,820,3.38,4,8.637,8.214,,8.4255
47,7,86,820,3.3,4,8.842,7.929,,8.3855
47,7,86,820,3.38,4,7.421,7.521,,7.471
47,7,86,820,3.4,4,6.754,7.358,,7.056
47,7,86,820,3.41,4,8.855,9.438,,9.1465
47,7,76,852,3.29,4,13.784,14.978,,14.381
47,7,76,852,3.33,4,13.497,NA,,13.497
47,7,76,852,3.34,4,11.447,11.329,,11.388
47,7,76,852,3.43,4,11.039,11.223,,11.131
47,7,76,852,3.45,4,10.11,11.026,,10.568
47,7,76,852,3.58,4,14.326,14.959,,14.6425
47,7,86,852,3.42,4,11.854,11.111,,11.4825
48,8,76,208,3.3,4,12.19,14.125,,13.1575
48,8,76,208,3.32,4,15.299,16.133,,15.716
48,8,86,208,2.49,3,11.984,12.103,,12.0435
48,8,86,208,2.62,3,15.654,15.945,,15.7995
48,8,86,208,2.66,3,14.019,14.527,,14.273
48,8,86,208,2.81,3,12.278,13.735,,13.0065
48,8,76,301,3.21,4,12.89,13.119,,13.0045
48,8,76,301,3.65,4,14.464,16.263,,15.3635
48,8,76,301,3.65,4,14.414,14.751,,14.5825
48,8,86,301,3.46,4,12.927,13.816,,13.3715
48,8,86,301,3.49,4,12.433,13.093,,12.763
48,8,86,301,3.55,4,14.594,13.965,,14.2795
48,8,86,301,3.59,4,13.93,14.919,,14.4245
48,8,3,303,3.47,4,16.464,17.62,,17.042
48,8,76,303,3.21,4,9.773,10.454,,10.1135
48,8,86,303,3.5,4,12.391,12.847,,12.619
48,8,76,304,2.86,4,5.923,6.106,,6.0145
48,8,76,304,2.98,4,6.219,6.101,,6.16
48,8,76,304,3.4,4,8.344,8.66,,8.502
48,8,86,304,3.53,4,9.08,9.694,,9.387
48,8,86,304,3.55,4,8.128,8.178,,8.153
48,8,86,304,3.59,4,9.919,9.834,,9.8765
48,8,86,304,3.6,4,8.425,8.334,,8.3795
48,8,76,307,3.56,4,9.931,11.01,,10.4705
48,8,76,307,3.61,4,10.699,10.721,,10.71
48,8,76,307,3.74,4,9.513,9.649,,9.581
48,8,86,307,2.6,3,11.48,10.752,,11.116
48,8,86,307,2.72,4,8.738,8.827,,8.7825
48,8,86,307,3.62,4,11.179,10.545,,10.862
48,8,86,307,3.66,4,11.111,12.116,,11.6135
48,8,86,307,3.85,4,12.506,12.19,,12.348
48,8,86,360,3.55,4,13.125,14.386,,13.7555
48,8,76,362,3.48,4,10.543,12.353,,11.448
48,8,76,362,3.51,4,12.974,15.638,,14.306
48,8,86,365,3.62,4,12.343,11.666,,12.0045
48,8,86,365,3.77,4,11.07,12.964,,12.017
48,8,76,379,3.01,4,7.894,7.906,,7.9
48,8,76,379,3.24,4,9.287,9.927,,9.607
48,8,76,380,3.31,4,14.16,15.268,,14.714
48,8,76,380,3.28,4,10.297,12.914,,11.6055
48,8,76,380,3.41,4,12.19,12.989,,12.5895
48,8,86,380,3.36,4,10.7,9.968,,10.334
48,8,86,380,3.53,4,10.591,10.126,,10.3585
48,8,86,399,3.56,4,7.543,8.195,,7.869
48,8,76,427,3.48,4,11.378,13.067,,12.2225
48,8,76,486,3.31,4,13.069,14.474,,13.7715
48,8,86,486,3.32,4,13.485,14.485,,13.985
48,8,86,486,3.44,4,11.339,12.81,,12.0745
48,8,86,517,3.62,4,7.925,8.081,,8.003
48,8,76,705,3.17,4,15.701,14.68,,15.1905
48,8,86,705,3.35,4,15.994,14.975,,15.4845
48,8,76,707,3.23,4,12.319,12.122,,12.2205
48,8,76,707,3.31,4,11.926,13.148,,12.537
48,8,86,712,3.37,4,9.723,10.536,,10.1295
48,8,76,714,3.11,4,9.531,9.842,,9.6865
48,8,76,714,3.33,4,10.538,10.889,,10.7135
48,8,86,732,2.47,3,10.397,10.841,,10.619
48,8,86,732,2.52,3,10.187,NA,,10.187
48,8,86,732,2.9,4,9.748,11.053,,10.4005
48,8,76,765,3.58,4,11.652,11.435,,11.5435
48,8,76,765,3.64,4,9.871,9.577,,9.724
48,8,86,765,2.7,3,9.589,9.347,,9.468
48,8,86,765,3.58,4,10.018,9.468,,9.743
48,8,76,774,3.23,4,9.365,9.817,,9.591
48,8,76,774,3.33,4,9.79,9.467,,9.6285
48,8,86,774,3.09,4,6.955,7.55,,7.2525
48,8,76,799,3.33,4,12.984,13.775,,13.3795
48,8,76,799,3.39,4,12.969,NA,,12.969
48,8,76,799,3.41,4,15.592,17.43,,16.511
48,8,76,799,3.45,4,16.253,17.125,,16.689
48,8,86,799,2.61,3,10.507,12.129,,11.318
48,8,86,799,3.33,4,11.785,12.171,,11.978
48,8,76,820,3.3,4,10.401,12.229,,11.315
48,8,76,820,3.38,4,10.454,9.596,,10.025
48,8,86,820,3.28,4,7.692,9.097,,8.3945
48,8,86,820,3.37,4,8.302,8.542,,8.422
48,8,86,852,2.39,3,11.669,11.608,,11.6385
48,8,86,852,3.1,4,11.979,12.971,,12.475
48,8,86,852,3.2,4,10.96,11.883,,11.4215
49,9,76,313,3.18,4,NA,10.497,,10.497
49,9,76,315,3.52,4,12.984,13.711,,13.3475
49,9,76,357,3.62,4,8.062,8.443,,8.2525
49,9,76,358,3.33,4,9.321,0.419,,4.87
49,9,76,360,3.4,4,13.314,14.201,,13.7575
49,9,76,360,3.48,4,NA,14.245,,14.245
49,9,86,360,3.55,4,12.439,13.072,,12.7555
49,9,86,360,3.69,4,11.255,12.89,,12.0725
49,9,76,362,3.39,4,13.338,14.189,,13.7635
49,9,86,362,3.53,4,12.054,13.642,,12.848
49,9,86,362,3.64,4,12.008,12.939,,12.4735
49,9,76,365,3.31,4,11.835,12.558,,12.1965
49,9,76,365,3.75,4,13.778,14.121,,13.9495
49,9,76,375,3.46,4,9.068,10.19,,9.629
49,9,76,375,3.54,4,8.495,8.984,,8.7395
49,9,86,375,3.42,4,9.087,10.042,,9.5645
49,9,86,375,3.45,4,8.698,9.682,,9.19
49,9,86,375,3.63,4,10.355,10.403,,10.379
49,9,76,379,3.23,4,8.846,9.482,,9.164
49,9,76,379,3.54,4,9.506,9.981,,9.7435
49,9,76,379,3.67,4,9.223,9.527,,9.375
49,9,86,379,3.37,4,8.897,9.245,,9.071
49,9,86,379,3.77,4,8.56,9.981,,9.2705
49,9,76,517,3.49,4,9.719,10.551,,10.135
49,9,76,517,3.61,4,8.201,8.674,,8.4375
49,9,76,517,3.62,4,9.144,10.288,,9.716
49,9,76,517,3.9,4,10.517,11.339,,10.928
49,9,86,517,3.52,4,9.52,9.294,,9.407
49,9,86,517,3.64,4,8.898,9.05,,8.974
49,9,86,517,3.79,4,7.825,8.453,,8.139
49,9,86,517,3.89,4,7.435,7.506,,7.4705
49,9,76,639,2.61,3,13.976,13.982,,13.979
49,9,76,639,3.26,4,13.759,13.107,,13.433
49,9,76,639,3.36,4,13.103,14.024,,13.5635
49,9,76,639,3.39,4,13.389,13.244,,13.3165
49,9,76,639,3.45,4,12.777,13.68,,13.2285
49,9,76,639,3.49,4,11.944,12.381,,12.1625
49,9,86,639,3.35,4,13.728,16.24,,14.984
49,9,86,639,3.42,4,15.822,16.263,,16.0425
49,9,86,639,3.52,4,12.546,14.719,,13.6325
49,9,86,639,3.52,4,13.356,13.464,,13.41
49,9,86,639,3.77,4,14.377,15.211,,14.794
